,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA,ASSUNTO_PETICAO,EXPEDIENTE_PETICAO,VERSAO
12,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",BUSCHLE LEPPER SA.,3.00539-9,TRICLOROBEL,5351.523722/2013-45,3.0539.0015.001-4,PRODUTO DE VENDA LIVRE,04/2029,BLISTER DE ALUMINIO,24 Meses,3205045 DESINFETANTE PARA PISCINAS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,3323876/19-6,None
13,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",BUSCHLE LEPPER SA.,3.00539-9,TRICLOROBEL,5351.523722/2013-45,3.0539.0015.002-2,PRODUTO DE VENDA LIVRE,04/2029,TUBO DE PLASTICO OPACO,24 Meses,3205045 DESINFETANTE PARA PISCINAS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,3323876/19-6,None
14,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",BUSCHLE LEPPER SA.,3.00539-9,TRICLOROBEL,5351.523722/2013-45,3.0539.0015.003-0,PRODUTO DE VENDA LIVRE,04/2029,BALDE PLASTICO,24 Meses,3205045 DESINFETANTE PARA PISCINAS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,3323876/19-6,None
15,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",BUSCHLE LEPPER SA.,3.00539-9,TRICLOROBEL,5351.523722/2013-45,3.0539.0015.004-9,PRODUTO DE VENDA LIVRE,04/2029,TAMBOR PLASTICO,24 Meses,3205045 DESINFETANTE PARA PISCINAS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,3323876/19-6,None
16,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",BUSCHLE LEPPER SA.,3.00539-9,TRICLOROBEL,5351.523722/2013-45,3.0539.0015.005-7,PRODUTO DE VENDA LIVRE,04/2029,POTE DE PLASTICO OPACO,24 Meses,3205045 DESINFETANTE PARA PISCINAS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,3323876/19-6,None
17,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRB QUIMICA INDUSTRIA E COMERCIO LTDA- EPP,3.02711-4,LIMPA PEDRAS DECAPISO,5351.676328/2012-48,3.2711.0012.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,04/2028,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2244050/19-0,None
18,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRB QUIMICA INDUSTRIA E COMERCIO LTDA- EPP,3.02711-4,LIMPA PEDRAS DECAPISO,5351.676328/2012-48,3.2711.0012.002-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,04/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2244050/19-0,None
19,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.001-8,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,LAVANDA PREMIUM
20,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.002-6,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,LAVANDA PREMIUM
21,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.003-4,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,LAVANDA PREMIUM
22,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.004-2,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,BRISA
23,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.005-0,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,BRISA
24,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.006-9,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,BRISA
25,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.007-7,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,DESOLIN
26,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.008-5,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,DESOLIN
27,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.009-3,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,DESOLIN
28,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.010-7,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,EUCALIPTO
29,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.011-5,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,EUCALIPTO
30,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.012-3,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,EUCALIPTO
31,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.013-1,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,FLORAL
32,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.014-1,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,FLORAL
33,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.015-8,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,FLORAL
34,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.016-6,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,POMPOM
35,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.017-4,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,POMPOM
36,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",CRUZEIRO ELABORACAO DE PRODUTOS DIVERSIFICADOS LTDA,3.10754-8,DESINFETANTE USO GERAL CRUZEIRO,5351.026378/2022-06,3.0754.0008.018-2,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + FILME PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,POMPOM
37,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",ECO QUÍMICA INDÚSTRIA HIGIENISTA LTDA,3.02553-9,PRATIC SUPER FOOD,5351.179234/2018-67,3.2553.0036.001-7,,08/2028,FRASCO DE PLASTICO TRANSPARENTE,24 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4466141/20-7,None
38,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",ECO QUÍMICA INDÚSTRIA HIGIENISTA LTDA,3.02553-9,PRATIC SUPER FOOD,5351.179234/2018-67,3.2553.0036.002-5,,08/2028,BOMBONA PLASTICA,24 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4466141/20-7,None
39,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",ECOLIMP S PRODUTOS DE LIMPEZA E LOCACAO DE IMOVEIS EIRELI,3.08400-8,Hipoclorito 8% Mixlar,5351.990753/2020-01,3.8400.0006.001-8,PRODUTO DE VENDA LIVRE,02/2032,Hipoclorito de Sódio 8% + GALAO PLASTICO + CAIXA DE PLASTICO,6 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
40,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",ECOMASTER QUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.04145-2,MASTER STAIN OUT,5351.456414/2020-92,3.4145.0075.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222040 TIRA MANCHAS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
41,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",ECOMASTER QUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.04145-2,MASTER STAIN OUT,5351.456414/2020-92,3.4145.0075.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222040 TIRA MANCHAS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
42,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",ECOMASTER QUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.04145-2,MASTER HEAVY CLEAN ULTRA,5351.515239/2020-82,3.4145.0076.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3101010 DETERGENTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
43,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",ECOMASTER QUÍMICA INDÚSTRIA E COMÉRCIO LTDA,3.04145-2,MASTER HEAVY CLEAN ULTRA,5351.515239/2020-82,3.4145.0076.002-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3101010 DETERGENTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
44,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",EXIMIA INDUSTRIAL EIRELI-ME,3.07087-1,LAV DET 1000,5351.706285/2020-99,3.7087.0016.001-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BALDE,24 Meses,3103071 DETERGENTE PARA LAVAR ROUPAS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
45,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",EXIMIA INDUSTRIAL EIRELI-ME,3.07087-1,LAV DET 1000,5351.706285/2020-99,3.7087.0016.002-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,SACO,24 Meses,3103071 DETERGENTE PARA LAVAR ROUPAS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
46,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",GROW QUIMICA E FARMACEUTICA LTDA.,3.04407-8,PROACTION OXI,5351.098607/2017-01,3.4407.0020.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,05/2027,FRASCO DE PLASTICO OPACO,24 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534351/21-4,None
47,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",GROW QUIMICA E FARMACEUTICA LTDA.,3.04407-8,PROACTION OXI,5351.098607/2017-01,3.4407.0020.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,05/2027,GALAO PLASTICO,24 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534351/21-4,None
48,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,DIOXXO,5351.236013/2013-34,3.4020.0021.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,07/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,6 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,392 REG. SANEANTES - Novo Prazo de Validade de Produto,0571271/19-8,None
49,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",INDUSTRIA ITALIANA IMPORTADORA E DISTRIBUIDORA LTDA,3.05859-6,PROTTETE ULTRA 4D,5351.909769/2020-98,3.5859.0004.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,POTE DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
50,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",MULTQUÍMICA PRODUTOS QUÍMICOS LTDA,3.02599-9,GLACIAL ACÉTIC,5351.730094/2011-91,3.2599.0150.001-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,04/2027,FRASCO,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,3769 REG. SANEANTES - Recurso Administrativo,0968788/15-2,None
51,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",MULTQUÍMICA PRODUTOS QUÍMICOS LTDA,3.02599-9,GLACIAL ACÉTIC,5351.730094/2011-91,3.2599.0150.002-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,04/2027,BOMBONA PLASTICA,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,3769 REG. SANEANTES - Recurso Administrativo,0968788/15-2,None
52,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",NEOGEN DO BRASIL INDUSTRIA E COMERCIO LTDA,3.00425-4,OZZ RI-DO-RATO PLUS,5351.007795/2011-34,3.0425.0137.001-5,PRODUTO DE VENDA LIVRE,02/2026,SACO PLASTICO,24 Meses,3207013 RATICIDA DE VENDA LIVRE,389 REG. SANEANTES - Alteração de Rotulagem de Produto,3462397/20-6,None
53,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",NEOGEN DO BRASIL INDUSTRIA E COMERCIO LTDA,3.00425-4,INSETICIDA IG MAX,5351.362508/2016-49,3.0425.0166.001-3,,02/2027,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4094027/20-3,None
54,"RESOLUÇÃO-RE Nº 430, DE 10 DE FEVEREIRO DE 2022",QUIMIL INDÚSTRIA E COMÉRCIO S/A,3.03144-2,Q-CLOR ALGICIDA DE MANUTENÇÃO,5351.469010/2008-72,3.3144.0010.001-6,PRODUTO DE VENDA LIVRE,10/2028,FRASCO DE PLÁSTICO OPACO,12 Meses,3210014 ALGICIDA,392 REG. SANEANTES - Novo Prazo de Validade de Produto,0214704/22-0,None
